wait_time_id,reporting_level,province,region,indicator,metric,data_year,unit_of_measurement,indicator_result
8930,Provincial,Ontario,Provincial,Hip Fracture Repair,90th Percentile,2019,Hours,56.15
8931,Provincial,Ontario,Provincial,Hip Fracture Repair,Volume,2019,Number of cases,5601.0
8932,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2019,Proportion,78.2787688688492
8933,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2019,Hours,29.7666666666667
8934,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2019,Hours,62.3166666666667
8935,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2019,Number of cases,5101.0
8936,Provincial,Ontario,Provincial,Hip Replacement,% Meeting Benchmark,2019,Proportion,84.8124220786581
8937,Provincial,Ontario,Provincial,Hip Replacement,50th Percentile,2019,Days,77.0
8938,Provincial,Ontario,Provincial,Hip Replacement,90th Percentile,2019,Days,234.0
8939,Provincial,Ontario,Provincial,Hip Replacement,Volume,2019,Number of cases,8823.0
8940,Regional,Ontario,West Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8941,Regional,Ontario,West Region,Hip Replacement,50th Percentile,2019,Days,
8942,Regional,Ontario,West Region,Hip Replacement,90th Percentile,2019,Days,
8943,Regional,Ontario,West Region,Hip Replacement,Volume,2019,Number of cases,
8944,Regional,Ontario,Central Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8945,Regional,Ontario,Central Region,Hip Replacement,50th Percentile,2019,Days,
8946,Regional,Ontario,Central Region,Hip Replacement,90th Percentile,2019,Days,
8947,Regional,Ontario,Central Region,Hip Replacement,Volume,2019,Number of cases,
8948,Regional,Ontario,Toronto Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8949,Regional,Ontario,Toronto Region,Hip Replacement,50th Percentile,2019,Days,
8950,Regional,Ontario,Toronto Region,Hip Replacement,90th Percentile,2019,Days,
8951,Regional,Ontario,Toronto Region,Hip Replacement,Volume,2019,Number of cases,
8952,Regional,Ontario,East Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8953,Regional,Ontario,East Region,Hip Replacement,50th Percentile,2019,Days,
8954,Regional,Ontario,East Region,Hip Replacement,90th Percentile,2019,Days,
8955,Regional,Ontario,East Region,Hip Replacement,Volume,2019,Number of cases,
8956,Regional,Ontario,North East Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8957,Regional,Ontario,North East Region,Hip Replacement,50th Percentile,2019,Days,
8958,Regional,Ontario,North East Region,Hip Replacement,90th Percentile,2019,Days,
8959,Regional,Ontario,North East Region,Hip Replacement,Volume,2019,Number of cases,
8960,Regional,Ontario,North West Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
8961,Regional,Ontario,North West Region,Hip Replacement,50th Percentile,2019,Days,
8962,Regional,Ontario,North West Region,Hip Replacement,90th Percentile,2019,Days,
8963,Regional,Ontario,North West Region,Hip Replacement,Volume,2019,Number of cases,
8964,Provincial,Ontario,Provincial,Knee Replacement,% Meeting Benchmark,2019,Proportion,79.8619543682495
8965,Provincial,Ontario,Provincial,Knee Replacement,50th Percentile,2019,Days,85.0
8966,Provincial,Ontario,Provincial,Knee Replacement,90th Percentile,2019,Days,281.0
8967,Provincial,Ontario,Provincial,Knee Replacement,Volume,2019,Number of cases,15647.0
8968,Regional,Ontario,West Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8969,Regional,Ontario,West Region,Knee Replacement,50th Percentile,2019,Days,
8970,Regional,Ontario,West Region,Knee Replacement,90th Percentile,2019,Days,
8971,Regional,Ontario,West Region,Knee Replacement,Volume,2019,Number of cases,
8972,Regional,Ontario,Central Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8973,Regional,Ontario,Central Region,Knee Replacement,50th Percentile,2019,Days,
8974,Regional,Ontario,Central Region,Knee Replacement,90th Percentile,2019,Days,
8975,Regional,Ontario,Central Region,Knee Replacement,Volume,2019,Number of cases,
8976,Regional,Ontario,Toronto Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8977,Regional,Ontario,Toronto Region,Knee Replacement,50th Percentile,2019,Days,
8978,Regional,Ontario,Toronto Region,Knee Replacement,90th Percentile,2019,Days,
8979,Regional,Ontario,Toronto Region,Knee Replacement,Volume,2019,Number of cases,
8980,Regional,Ontario,East Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8981,Regional,Ontario,East Region,Knee Replacement,50th Percentile,2019,Days,
8982,Regional,Ontario,East Region,Knee Replacement,90th Percentile,2019,Days,
8983,Regional,Ontario,East Region,Knee Replacement,Volume,2019,Number of cases,
8984,Regional,Ontario,North East Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8985,Regional,Ontario,North East Region,Knee Replacement,50th Percentile,2019,Days,
8986,Regional,Ontario,North East Region,Knee Replacement,90th Percentile,2019,Days,
8987,Regional,Ontario,North East Region,Knee Replacement,Volume,2019,Number of cases,
8988,Regional,Ontario,North West Region,Knee Replacement,% Meeting Benchmark,2019,Proportion,
8989,Regional,Ontario,North West Region,Knee Replacement,50th Percentile,2019,Days,
8990,Regional,Ontario,North West Region,Knee Replacement,90th Percentile,2019,Days,
8991,Regional,Ontario,North West Region,Knee Replacement,Volume,2019,Number of cases,
8992,Provincial,Ontario,Provincial,Lung Cancer Surgery,50th Percentile,2019,Days,19.0
8993,Provincial,Ontario,Provincial,Lung Cancer Surgery,90th Percentile,2019,Days,40.0
8994,Provincial,Ontario,Provincial,Lung Cancer Surgery,Volume,2019,Number of cases,1546.0
8995,Provincial,Ontario,Provincial,MRI Scan,50th Percentile,2019,Days,35.0
8996,Provincial,Ontario,Provincial,MRI Scan,90th Percentile,2019,Days,114.0
8997,Provincial,Ontario,Provincial,MRI Scan,Volume,2019,Number of cases,356584.0
8998,Provincial,Ontario,Provincial,Prostate Cancer Surgery,50th Percentile,2019,Days,40.0
8999,Provincial,Ontario,Provincial,Prostate Cancer Surgery,90th Percentile,2019,Days,113.0
9000,Provincial,Ontario,Provincial,Prostate Cancer Surgery,Volume,2019,Number of cases,1326.0
9001,Provincial,Ontario,Provincial,Radiation Therapy,% Meeting Benchmark,2019,Proportion,98.21
9002,Provincial,Ontario,Provincial,Radiation Therapy,50th Percentile,2019,Days,9.1
9003,Provincial,Ontario,Provincial,Radiation Therapy,90th Percentile,2019,Days,18.2
9004,Provincial,Ontario,Provincial,Radiation Therapy,Volume,2019,Number of cases,17454.0
9005,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,50th Percentile,2019,Days,34.0
9006,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,90th Percentile,2019,Days,68.4
9007,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,Volume,2019,Number of cases,37.0
9008,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,50th Percentile,2019,Days,15.0
9009,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,90th Percentile,2019,Days,31.5
9010,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,Volume,2019,Number of cases,58.0
9011,Provincial,Prince Edward Island,Provincial,CABG,50th Percentile,2019,Days,
9012,Provincial,Prince Edward Island,Provincial,CABG,90th Percentile,2019,Days,
9013,Provincial,Prince Edward Island,Provincial,CABG,Volume,2019,Number of cases,
9014,Provincial,Prince Edward Island,Provincial,Cataract Surgery,% Meeting Benchmark,2019,Proportion,28.0
9015,Provincial,Prince Edward Island,Provincial,Cataract Surgery,50th Percentile,2019,Days,166.6
9016,Provincial,Prince Edward Island,Provincial,Cataract Surgery,90th Percentile,2019,Days,356.1
9017,Provincial,Prince Edward Island,Provincial,Cataract Surgery,Volume,2019,Number of cases,753.0
9018,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,50th Percentile,2019,Days,20.0
9019,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,90th Percentile,2019,Days,60.4
9020,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,Volume,2019,Number of cases,35.0
9021,Provincial,Prince Edward Island,Provincial,CT Scan,50th Percentile,2019,Days,27.0
9022,Provincial,Prince Edward Island,Provincial,CT Scan,90th Percentile,2019,Days,61.9
9023,Provincial,Prince Edward Island,Provincial,CT Scan,Volume,2019,Number of cases,4452.0
9024,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,% Meeting Benchmark,2019,Proportion,93.9393939393939
9025,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,50th Percentile,2019,Hours,16.1166666666667
9026,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,90th Percentile,2019,Hours,44.3
9027,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,Volume,2019,Number of cases,66.0
9028,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2019,Proportion,94.0
9029,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2019,Hours,15.6
9030,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2019,Hours,42.1
9031,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2019,Number of cases,71.0
9032,Provincial,Prince Edward Island,Provincial,Hip Replacement,% Meeting Benchmark,2019,Proportion,66.0
9033,Provincial,Prince Edward Island,Provincial,Hip Replacement,50th Percentile,2019,Days,137.5
9034,Provincial,Prince Edward Island,Provincial,Hip Replacement,90th Percentile,2019,Days,332.5
9035,Provincial,Prince Edward Island,Provincial,Hip Replacement,Volume,2019,Number of cases,106.0
9036,Regional,Prince Edward Island,Health Pei,Hip Replacement,% Meeting Benchmark,2019,Proportion,66.0
9037,Regional,Prince Edward Island,Health Pei,Hip Replacement,50th Percentile,2019,Days,137.5
9038,Regional,Prince Edward Island,Health Pei,Hip Replacement,90th Percentile,2019,Days,332.5
9039,Regional,Prince Edward Island,Health Pei,Hip Replacement,Volume,2019,Number of cases,106.0
9040,Provincial,Prince Edward Island,Provincial,Knee Replacement,% Meeting Benchmark,2019,Proportion,28.4
9041,Provincial,Prince Edward Island,Provincial,Knee Replacement,50th Percentile,2019,Days,245.9
9042,Provincial,Prince Edward Island,Provincial,Knee Replacement,90th Percentile,2019,Days,340.5
9043,Provincial,Prince Edward Island,Provincial,Knee Replacement,Volume,2019,Number of cases,176.0
9044,Regional,Prince Edward Island,Health Pei,Knee Replacement,% Meeting Benchmark,2019,Proportion,28.4
9045,Regional,Prince Edward Island,Health Pei,Knee Replacement,50th Percentile,2019,Days,245.9
9046,Regional,Prince Edward Island,Health Pei,Knee Replacement,90th Percentile,2019,Days,340.5
9047,Regional,Prince Edward Island,Health Pei,Knee Replacement,Volume,2019,Number of cases,176.0
9048,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,50th Percentile,2019,Days,
9049,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,90th Percentile,2019,Days,
9050,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,Volume,2019,Number of cases,
9051,Provincial,Prince Edward Island,Provincial,MRI Scan,50th Percentile,2019,Days,45.3
9052,Provincial,Prince Edward Island,Provincial,MRI Scan,90th Percentile,2019,Days,210.0
9053,Provincial,Prince Edward Island,Provincial,MRI Scan,Volume,2019,Number of cases,2253.0
9054,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,50th Percentile,2019,Days,
9055,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,90th Percentile,2019,Days,
9056,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,Volume,2019,Number of cases,
9057,Provincial,Prince Edward Island,Provincial,Radiation Therapy,% Meeting Benchmark,2019,Proportion,99.2
9058,Provincial,Prince Edward Island,Provincial,Radiation Therapy,50th Percentile,2019,Days,10.0
9059,Provincial,Prince Edward Island,Provincial,Radiation Therapy,90th Percentile,2019,Days,21.0
9060,Provincial,Prince Edward Island,Provincial,Radiation Therapy,Volume,2019,Number of cases,265.0
9061,Provincial,Quebec,Provincial,Bladder Cancer Surgery,50th Percentile,2019,Days,26.0
9062,Provincial,Quebec,Provincial,Bladder Cancer Surgery,90th Percentile,2019,Days,50.0
9063,Provincial,Quebec,Provincial,Bladder Cancer Surgery,Volume,2019,Number of cases,3148.0
9064,Provincial,Quebec,Provincial,Breast Cancer Surgery,50th Percentile,2019,Days,20.0
9065,Provincial,Quebec,Provincial,Breast Cancer Surgery,90th Percentile,2019,Days,42.0
9066,Provincial,Quebec,Provincial,Breast Cancer Surgery,Volume,2019,Number of cases,4102.0
9067,Provincial,Quebec,Provincial,CABG,50th Percentile,2019,Days,
9068,Provincial,Quebec,Provincial,CABG,90th Percentile,2019,Days,
9069,Provincial,Quebec,Provincial,CABG,Volume,2019,Number of cases,3304.0
9070,Provincial,Quebec,Provincial,Cataract Surgery,% Meeting Benchmark,2019,Proportion,82.3
9071,Provincial,Quebec,Provincial,Cataract Surgery,50th Percentile,2019,Days,42.0
9072,Provincial,Quebec,Provincial,Cataract Surgery,90th Percentile,2019,Days,145.0
9073,Provincial,Quebec,Provincial,Cataract Surgery,Volume,2019,Number of cases,47769.0
9074,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,50th Percentile,2019,Days,21.0
9075,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,90th Percentile,2019,Days,42.0
9076,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,Volume,2019,Number of cases,1886.0
9077,Provincial,Quebec,Provincial,CT Scan,50th Percentile,2019,Days,
9078,Provincial,Quebec,Provincial,CT Scan,90th Percentile,2019,Days,
9079,Provincial,Quebec,Provincial,CT Scan,Volume,2019,Number of cases,
9080,Provincial,Quebec,Provincial,Hip Fracture Repair,% Meeting Benchmark,2019,Proportion,
9081,Provincial,Quebec,Provincial,Hip Fracture Repair,50th Percentile,2019,Hours,
9082,Provincial,Quebec,Provincial,Hip Fracture Repair,90th Percentile,2019,Hours,
9083,Provincial,Quebec,Provincial,Hip Fracture Repair,Volume,2019,Number of cases,
9084,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2019,Proportion,
9085,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2019,Hours,
9086,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2019,Hours,
9087,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2019,Number of cases,
9088,Provincial,Quebec,Provincial,Hip Replacement,% Meeting Benchmark,2019,Proportion,75.9
9089,Provincial,Quebec,Provincial,Hip Replacement,50th Percentile,2019,Days,105.0
9090,Provincial,Quebec,Provincial,Hip Replacement,90th Percentile,2019,Days,249.0
9091,Provincial,Quebec,Provincial,Hip Replacement,Volume,2019,Number of cases,3756.0
9092,Regional,Quebec,Terres-Cries-De-La-Baie-James Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,
9093,Regional,Quebec,Terres-Cries-De-La-Baie-James Region,Hip Replacement,50th Percentile,2019,Days,
9094,Regional,Quebec,Terres-Cries-De-La-Baie-James Region,Hip Replacement,90th Percentile,2019,Days,
9095,Regional,Quebec,Terres-Cries-De-La-Baie-James Region,Hip Replacement,Volume,2019,Number of cases,
9096,Regional,Quebec,Laurentides Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,65.8
9097,Regional,Quebec,Laurentides Region,Hip Replacement,50th Percentile,2019,Days,135.0
9098,Regional,Quebec,Laurentides Region,Hip Replacement,90th Percentile,2019,Days,235.0
9099,Regional,Quebec,Laurentides Region,Hip Replacement,Volume,2019,Number of cases,263.0
9100,Regional,Quebec,Outaouais Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,35.7
9101,Regional,Quebec,Outaouais Region,Hip Replacement,50th Percentile,2019,Days,231.0
9102,Regional,Quebec,Outaouais Region,Hip Replacement,90th Percentile,2019,Days,377.0
9103,Regional,Quebec,Outaouais Region,Hip Replacement,Volume,2019,Number of cases,112.0
9104,Regional,Quebec,Estrie Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,94.5
9105,Regional,Quebec,Estrie Region,Hip Replacement,50th Percentile,2019,Days,69.5
9106,Regional,Quebec,Estrie Region,Hip Replacement,90th Percentile,2019,Days,165.0
9107,Regional,Quebec,Estrie Region,Hip Replacement,Volume,2019,Number of cases,182.0
9108,Regional,Quebec,Mauricie Et Centre-Du-Québec Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,96.0
9109,Regional,Quebec,Mauricie Et Centre-Du-Québec Region,Hip Replacement,50th Percentile,2019,Days,76.5
9110,Regional,Quebec,Mauricie Et Centre-Du-Québec Region,Hip Replacement,90th Percentile,2019,Days,150.0
9111,Regional,Quebec,Mauricie Et Centre-Du-Québec Region,Hip Replacement,Volume,2019,Number of cases,274.0
9112,Regional,Quebec,Gaspésie–Îles-De-La-Madeleine Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,100.0
9113,Regional,Quebec,Gaspésie–Îles-De-La-Madeleine Region,Hip Replacement,50th Percentile,2019,Days,40.0
9114,Regional,Quebec,Gaspésie–Îles-De-La-Madeleine Region,Hip Replacement,90th Percentile,2019,Days,110.5
9115,Regional,Quebec,Gaspésie–Îles-De-La-Madeleine Region,Hip Replacement,Volume,2019,Number of cases,50.0
9116,Regional,Quebec,Côte-Nord Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,88.2
9117,Regional,Quebec,Côte-Nord Region,Hip Replacement,50th Percentile,2019,Days,129.5
9118,Regional,Quebec,Côte-Nord Region,Hip Replacement,90th Percentile,2019,Days,184.0
9119,Regional,Quebec,Côte-Nord Region,Hip Replacement,Volume,2019,Number of cases,34.0
9120,Regional,Quebec,Montérégie Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,64.8
9121,Regional,Quebec,Montérégie Region,Hip Replacement,50th Percentile,2019,Days,150.0
9122,Regional,Quebec,Montérégie Region,Hip Replacement,90th Percentile,2019,Days,304.0
9123,Regional,Quebec,Montérégie Region,Hip Replacement,Volume,2019,Number of cases,506.0
9124,Regional,Quebec,Chaudière-Appalaches Region,Hip Replacement,% Meeting Benchmark,2019,Proportion,74.2
9125,Regional,Quebec,Chaudière-Appalaches Region,Hip Replacement,50th Percentile,2019,Days,124.5
